tpep_pickup_datetime,tpep_dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount,tip_amount,total_amount
2024-03-02 20:12:46,2024-03-02 20:14:07,40.71417500444162,-74.01069184801837,40.70316506050466,-73.98944590139521,1,3.5970944179667885,12.135200717156774,0.0,14.935200717156777
2024-03-02 22:37:43,2024-03-02 22:38:43,40.76436412802444,-73.97846326642666,40.769837321507445,-74.00161400063668,1,6.171100789439446,18.1834995369156,3.890947165254104,23.874446702169703
2024-03-02 23:09:31,2024-03-02 23:10:44,40.70769808775382,-74.00554141570453,40.70641839681973,-73.98781760014148,5,1.4216282588797846,8.754908337689077,1.459406759815785,12.014315097504864
2024-03-03 02:00:29,2024-03-03 02:01:47,40.77166946928826,-73.97464695903814,40.74183755618089,-73.97238710809289,1,24.76699295722774,70.78359186967604,16.059322101186886,94.73645695278168
2024-03-03 07:18:05,2024-03-03 07:19:05,40.643531141803535,-73.7858724448962,40.62643774578503,-73.818,1,8.556573277448077,26.753899757945703,4.581074039939302,32.134973797885
2024-03-03 08:17:22,2024-03-03 08:18:22,40.69204544975481,-74.17810934200418,40.710368499723685,-74.156,2,21.16275343093413,60.33827049407528,12.383639763466034,81.1181624097168
2024-03-03 08:22:56,2024-03-03 08:23:56,40.70853922195159,-74.00573444763984,40.67821319740984,-74.00204537901384,3,1.9076950901799683,11.166655637388764,2.5045882602325804,14.471243897621344
2024-03-03 08:26:58,2024-03-03 08:27:58,40.69302830561684,-74.1749116245198,40.73186585175403,-74.156,1,21.35850059753265,62.64189434391229,14.420197034512064,95.981831373511
2024-03-03 09:19:23,2024-03-03 09:20:23,40.76483240652417,-73.96238043596989,40.81189104776363,-73.93269002183742,1,1.830455854380305,4.981355861667861,0.0,5.781355861667861
2024-03-03 11:20:04,2024-03-03 11:21:04,40.764741121534605,-74.00295383665323,40.75592056781562,-73.96833570297352,1,1.6618600913211357,10.01404295985356,1.8708369246867216,12.684879884540283
2024-03-03 13:49:02,2024-03-03 13:51:56,40.77980104538758,-73.88141615794338,40.78197873664988,-73.92086614994739,1,20.932104845857346,62.36254259265927,0.0,68.30709410936223
2024-03-03 14:42:12,2024-03-03 14:43:12,40.780045299642886,-73.87546864872343,40.78603021948204,-73.90196391950222,1,19.43948558241815,52.50208265934301,8.038197318036895,79.95516337065328
2024-03-03 17:05:31,2024-03-03 17:06:31,40.71226523774796,-74.00241858686213,40.714840191453696,-74.05055400190908,1,5.925479557091118,21.637336432122677,4.443110844413753,27.880447276536422
2024-03-03 19:18:46,2024-03-03 19:19:46,40.75817287002378,-73.98083466544466,40.743275365222985,-73.9606266348383,2,3.3535077893781,12.27514778166948,1.8781609782524096,15.95330875992189
2024-03-03 20:13:55,2024-03-03 20:14:55,40.7197584131258,-73.99593857333839,40.734019776247095,-73.9766913519362,1,0.5879435059308836,5.486393244474589,0.9100987703997728,8.19649201487436
2024-03-04 06:44:22,2024-03-04 06:46:54,40.76347633813737,-73.97899312111593,40.77332562081686,-73.99828876982849,1,3.430933853414756,10.600336184356612,0.0,11.900336184356611
2024-03-04 07:15:34,2024-03-04 07:17:50,40.76189832515175,-73.98457275987167,40.7323717667692,-74.01553758856795,3,3.135773810042405,13.930056692529734,3.445971336488082,18.17602802901781
2024-03-04 07:29:44,2024-03-04 07:30:44,40.64616191228821,-73.79202704937383,40.65187795001399,-73.818,1,13.3082897925352,41.15636551557572,0.0,41.95636551557571
2024-03-04 07:34:11,2024-03-04 07:35:11,40.76503354553557,-73.97349859647373,40.758733350505,-74.00527291194089,4,1.149333670323088,7.056931479472984,1.582218915183779,9.439150394656762
2024-03-04 07:41:29,2024-03-04 07:42:29,40.765791075474645,-73.9808776082503,40.74924742350647,-73.97914692172961,2,10.455058385788554,29.019772396842495,6.663133816799056,36.48290621364156
2024-03-04 09:37:05,2024-03-04 09:38:05,40.76259779964349,-73.99024873810076,40.77051935024236,-73.97707767233567,1,2.076658334171378,7.03995714073699,1.5701248461815474,9.91008198691854
2024-03-04 09:43:20,2024-03-04 09:44:59,40.75978154108014,-73.98623625092354,40.77824100308553,-73.972221871916,1,3.210311440426801,11.273566796681845,0.0,12.073566796681844
2024-03-04 09:56:27,2024-03-04 09:57:27,40.767754424669256,-73.9749590126164,40.79697792333823,-73.9594506631574,2,0.7235679696949406,5.668011545985335,0.9483039654772252,7.41631551146256
2024-03-04 10:54:43,2024-03-04 10:56:19,40.74808832181609,-73.97726080619212,40.7177540247673,-73.95328007692171,1,5.679617887842559,20.78034263910751,0.0,22.08034263910751
2024-03-04 11:25:28,2024-03-04 11:27:15,40.64030083101099,-73.76792606411614,40.61622091390676,-73.818,2,16.359068775046968,48.05156479264278,9.90078564493176,67.32940349947604
2024-03-04 11:46:07,2024-03-04 11:47:10,40.747189872218335,-74.0008178584707,40.74401756440934,-74.00177092903589,3,2.4088346608380444,9.532903613228598,1.9822829738960317,12.31518658712463
2024-03-04 15:57:40,2024-03-04 15:58:40,40.77435702815366,-73.86023893371843,40.77362766082128,-73.85038325645087,2,10.250433909454554,30.49792361884096,0.0,31.29792361884096
2024-03-04 20:23:31,2024-03-04 20:24:38,40.707053133402304,-74.00551797099438,40.7224268047457,-73.99777837331519,1,1.782444346952132,9.874446351538486,0.0,11.674446351538489
2024-03-04 20:37:34,2024-03-04 20:38:34,40.76399713141788,-73.97268802212616,40.7743785419036,-73.96662142051947,1,1.6753849612944252,9.017299079641056,1.7552753514534971,12.572574431094552
2024-03-04 21:33:10,2024-03-04 21:34:10,40.76666911993589,-73.97948431584668,40.76099108405749,-73.94423811842215,4,0.6377311702983929,4.260454652798537,0.0,6.060454652798537
2024-03-04 23:31:48,2024-03-04 23:32:48,40.74410959379664,-73.9948257139685,40.747777716955575,-74.00199880140362,1,3.727551840267525,12.430607122508286,0.0,14.230607122508289
2024-03-05 00:33:03,2024-03-05 00:34:03,40.7521991693847,-73.9936799325741,40.7723381864727,-73.99366349689551,3,2.135985841403728,6.420946470062008,1.405281376286923,8.62622784634893
2024-03-05 05:15:31,2024-03-05 05:16:31,40.74488799017784,-73.97804684512936,40.76003550101047,-73.97523070183676,1,6.349228691758188,20.130756073583036,4.684788192930469,25.615544266513503
2024-03-05 07:31:48,2024-03-05 07:33:12,40.70418333635773,-74.0138508931117,40.69831280806205,-74.00918399765803,4,3.619762858356928,11.988453522335512,2.751950497504068,15.54040401983958
2024-03-05 07:33:38,2024-03-05 07:34:38,40.78551808504009,-73.87525547159927,40.761672302712576,-73.86599445441966,2,21.145101309006957,61.8044311689606,10.677269750759184,83.71699060896236
2024-03-05 08:03:10,2024-03-05 08:04:10,40.77989981736518,-73.87389227807562,40.82140624437277,-73.87321868433808,1,14.46201922469712,41.95971279319276,7.479991698876496,50.23970449206925
2024-03-05 08:15:23,2024-03-05 08:19:08,40.76303609024774,-73.98771180475752,40.78035447425562,-73.98124569904722,3,0.7763225574759859,6.574175154129819,1.2708216163155728,8.644996770445392
2024-03-05 09:09:29,2024-03-05 09:10:30,40.64589499838227,-73.77761924953538,40.6698941736912,-73.818,2,16.480707907818378,44.83344927021285,0.0,58.98877927630613
2024-03-05 09:36:28,2024-03-05 09:37:28,40.76814801423336,-73.87359807421672,40.7527449462577,-73.85859432795331,3,19.9458563689458,54.95795575336285,11.691403759331148,76.58401654820466
2024-03-05 09:52:40,2024-03-05 09:55:17,40.7569661737371,-73.97442683551229,40.7966262941264,-74.024246874145,1,2.541809930245674,14.03648021140902,2.8302310499882672,18.16671126139729
2024-03-05 10:12:29,2024-03-05 10:14:44,40.76265451944321,-73.98243378354977,40.75354371129471,-73.92481369140546,1,3.605994014928915,13.61096992723058,3.2470682879724357,18.65803821520301
2024-03-05 10:55:34,2024-03-05 10:56:52,40.68474108893693,-74.16774241358475,40.6936053694635,-74.156,1,7.010291148475771,20.44317776998196,0.0,21.24317776998196
2024-03-05 11:48:37,2024-03-05 11:50:43,40.71615831995232,-74.01449631848507,40.70749803574878,-74.03583203516773,1,1.051980876280478,7.441972501046998,0.0,9.241972501046998
2024-03-05 11:57:59,2024-03-05 12:03:43,40.71349015606486,-74.00420768277506,40.7290399588394,-74.04999420390821,2,14.940118425556651,46.237134514075066,9.668317755277863,56.705452269352925
2024-03-05 13:38:18,2024-03-05 13:39:18,40.76267804683057,-73.98515725067557,40.77552829180443,-73.95511449442803,2,4.436899424279762,18.659225496395745,3.6923175919588176,23.651543088354565
2024-03-05 14:11:22,2024-03-05 14:12:22,40.64156092075678,-73.7960265378459,40.60687589828065,-73.818,3,15.086092562080442,44.209072272075936,0.0,61.93668295971284
2024-03-05 15:29:49,2024-03-05 15:30:49,40.76273353279763,-73.98493733706995,40.763118406282125,-73.97569444526526,5,3.47911339528754,14.427400205081767,3.3641105684569013,19.59151077353867
2024-03-05 16:42:02,2024-03-05 16:43:02,40.78398384011661,-73.87377564285312,40.75570759706834,-73.9303475582845,2,16.27969638371528,44.15811230214796,9.611528925358092,71.91269180324248
2024-03-05 16:46:44,2024-03-05 16:47:44,40.759508062377016,-73.97710831441734,40.73606771188389,-73.99562295906482,2,1.1881201197569906,6.425303197325727,1.3414755526513735,9.566778749977102
2024-03-05 17:12:31,2024-03-05 17:15:26,40.644054974439264,-73.76964811112984,40.60939943445319,-73.818,3,12.33265629965404,38.035190566237375,5.897152111404865,45.73234267764224
2024-03-05 17:33:34,2024-03-05 17:34:34,40.76054187558376,-73.98725665536081,40.7707140430614,-74.03550304732532,1,1.4756077527436993,4.789749453988786,1.1852825470172548,8.775032001006041
2024-03-05 19:10:00,2024-03-05 19:11:00,40.70151365000588,-74.0088324624339,40.68634463539095,-74.04275707576649,4,3.671592057401436,12.22632013485337,0.0,14.026320134853371
2024-03-05 20:59:26,2024-03-05 21:01:35,40.63865982875024,-73.77997016314877,40.61587299869427,-73.82000088593469,1,12.68252323419314,37.22315909488665,6.744778994926732,45.76793808981338
2024-03-05 21:07:58,2024-03-05 21:08:58,40.68542796731632,-74.17830886001,40.66491190519779,-74.12651066075982,1,18.382134008251413,56.45429448457632,0.0,72.79554913810077
2024-03-06 04:41:31,2024-03-06 04:42:31,40.71177719170506,-74.01411918592164,40.73557647558143,-73.97625073531566,1,2.1868548754060555,8.723374848930275,1.3089569857638998,10.832331834694177
2024-03-06 06:57:38,2024-03-06 07:00:07,40.7606314051735,-73.98096953448494,40.772344120017706,-74.01548208889956,3,5.939091506722144,18.078446743957624,3.87473433675609,23.75318108071372
2024-03-06 08:34:21,2024-03-06 08:36:32,40.75883640447056,-73.98665322110104,40.77570012676185,-73.9782510952241,1,0.8359272199820109,8.735237999983934,2.175047167185556,11.71028516716949
2024-03-06 09:10:46,2024-03-06 09:13:21,40.68694069971583,-74.17352386467155,40.695031162067984,-74.156,1,15.505480559320333,43.452659102556645,0.0,55.06594365294849
2024-03-06 09:36:33,2024-03-06 09:37:33,40.681523247972336,-74.17067705193156,40.65496057969078,-74.156,2,10.601747158016744,29.06806029922705,0.0,29.86806029922705
2024-03-06 10:15:17,2024-03-06 10:16:17,40.64661442978567,-73.7931269447112,40.67335237804652,-73.818,2,14.933182089266037,44.12570849000501,0.0,44.92570849000501
2024-03-06 10:45:07,2024-03-06 10:46:07,40.75450739234967,-74.00474012187605,40.73160209994159,-73.98817631179396,1,4.9903786438755615,15.460985286199042,3.0739364505602755,19.33492173675932
2024-03-06 12:26:47,2024-03-06 12:28:06,40.710803962704745,-73.99063022027451,40.73951560463125,-74.01345041666555,2,9.670910880605234,29.90860433770442,0.0,30.708604337704426
2024-03-06 12:54:58,2024-03-06 12:56:44,40.7619363955646,-73.97487404044148,40.72723740611114,-73.94082038796003,1,7.777292525290079,23.449027755220825,0.0,24.249027755220823
2024-03-06 14:40:21,2024-03-06 14:41:21,40.7612396034387,-73.97592888693573,40.7703052157342,-73.93516072454139,1,2.4304559861599704,12.290751054168318,2.580480089155192,15.67123114332351
2024-03-06 14:53:59,2024-03-06 14:54:59,40.77768645998801,-73.86717812358687,40.781690959652416,-73.86854534816388,1,11.478024860126313,33.06214830710157,6.531492619651322,40.393640926752894
2024-03-06 15:32:21,2024-03-06 15:33:21,40.71234262499453,-74.00790941921913,40.742123523293536,-74.03151142630387,1,3.7864741393381816,13.056392814609874,0.0,13.856392814609874
2024-03-06 16:38:06,2024-03-06 16:39:06,40.76327847854713,-73.97376885793122,40.76156077728401,-73.92931254297376,1,1.7190581634538766,8.024364543179928,1.6842207408556495,11.50858528403558
2024-03-06 16:50:08,2024-03-06 16:52:13,40.74540289340163,-73.98522921083266,40.73543923342749,-73.96742755404219,2,11.829843398477813,31.76919598480613,0.0,33.56919598480613
2024-03-06 18:22:40,2024-03-06 18:24:15,40.70753721765056,-73.99654043616384,40.710043940204265,-74.0046412641483,2,2.2105829276634146,7.671251418750057,1.8529562778444413,12.3242076965945
2024-03-06 18:25:24,2024-03-06 18:26:40,40.7563911432248,-73.98341286786751,40.76122140572655,-73.97629333731999,1,1.1089164659097257,3.5582166949176437,0.0,5.858216694917643
2024-03-06 19:18:14,2024-03-06 19:19:14,40.75185042196031,-73.99118872583061,40.72597388850857,-73.95499748276197,1,2.836484726522947,10.395314038266754,0.0,12.195314038266757
2024-03-06 20:32:56,2024-03-06 20:33:56,40.767415337062,-73.97866362479822,40.77552886698362,-73.94092340430024,1,4.626634652669572,18.86029231914242,4.105297386757257,25.26558970589968
2024-03-06 20:55:23,2024-03-06 20:56:48,40.720740547461006,-74.00730339687011,40.71227292150834,-74.02774559429757,1,1.546875229570548,10.280782056498165,2.124302520956497,14.20508457745466
2024-03-06 21:56:13,2024-03-06 21:57:13,40.64061304693573,-73.7793703468821,40.63236933043628,-73.818,2,16.080437424628208,47.4911288565119,11.238714513285217,69.68861222142733
2024-03-07 02:16:39,2024-03-07 02:17:39,40.70646251517455,-74.01114074071297,40.7360839919348,-74.0660970207922,1,3.309531644978452,12.79644222451251,2.71848290170049,16.814925126213
2024-03-07 04:22:23,2024-03-07 04:23:24,40.76170636518341,-73.98200001919365,40.75437836707248,-73.96622880869926,1,6.800150671044671,23.31166079195011,0.0,24.61166079195011
2024-03-07 05:36:10,2024-03-07 05:37:40,40.63508407003447,-73.7746038969622,40.61628745558363,-73.818,1,12.225426436166307,33.529345811483154,5.25174430649586,39.58109011797901
2024-03-07 06:25:09,2024-03-07 06:26:10,40.75717587186819,-74.00035254475627,40.777775764506366,-74.01187225795323,1,0.8109526946719069,7.025442726077231,0.0,7.825442726077231
2024-03-07 06:49:35,2024-03-07 06:50:35,40.74846580752848,-73.96927673661821,40.72701060365623,-73.96887715371308,4,17.520399885654776,52.227590355794135,12.603761195814942,78.97515309369295
2024-03-07 07:14:03,2024-03-07 07:15:03,40.76274436867961,-73.96182534008535,40.76059370938399,-73.9749609446726,1,2.936953905387853,13.106289264078043,0.0,13.906289264078046
2024-03-07 09:27:43,2024-03-07 09:29:04,40.6841883128989,-74.17718227785593,40.72683178346461,-74.156,2,11.728666664853744,35.849242454713924,0.0,36.64924245471392
2024-03-07 10:41:09,2024-03-07 10:42:17,40.647690715577234,-73.78425603439983,40.6342372981308,-73.818,1,14.728015460467793,41.94593224813018,8.524235675129683,51.27016792325986
2024-03-07 14:07:19,2024-03-07 14:08:19,40.64731530254723,-73.77554497838312,40.66148601924775,-73.818,1,43.63074684825342,123.23864307146044,18.54931954439594,162.15035734515334
2024-03-07 15:13:23,2024-03-07 15:14:23,40.76087880413283,-73.97511344126093,40.766598284798704,-73.90941097282949,1,6.687903010687338,24.80436609807761,0.0,26.60436609807761
2024-03-07 18:26:33,2024-03-07 18:27:33,40.63954270817515,-73.76954064963435,40.61578450750435,-73.818,1,25.64676739712415,74.78049841342133,16.77093528028907,101.64889857261848
2024-03-07 20:06:13,2024-03-07 20:07:13,40.756280527021694,-73.97486013142618,40.761887763724864,-73.9310707096997,1,2.0834435438048864,8.475282113801352,1.282041430994391,12.557323544795745
2024-03-07 20:37:44,2024-03-07 20:38:44,40.74684188936619,-73.98185941556079,40.72081475994765,-73.98396386301062,1,7.288248995553955,21.31042788527745,0.0,23.110427885277453
2024-03-08 00:40:43,2024-03-08 00:42:31,40.77150642870719,-73.88110960244865,40.77945157177764,-73.85788067328099,1,6.241259569520493,19.93747385378326,4.492722595876893,25.23019644966016
2024-03-08 03:10:22,2024-03-08 03:11:22,40.71881684006374,-74.01930733915124,40.71642491809393,-74.03340214804969,1,1.4188474896347485,3.816517216677718,0.0,4.616517216677718
2024-03-08 08:47:35,2024-03-08 08:49:23,40.709928599565984,-74.01130171742645,40.70015711548889,-73.9902544487597,1,6.167777872621131,20.96592094993049,4.780131212704978,27.04605216263547
2024-03-08 09:20:19,2024-03-08 09:21:21,40.643374490167936,-73.7802522246626,40.63361493005107,-73.818,1,20.055450612653814,58.34102787757773,10.11978754290882,77.29633034152593
2024-03-08 09:23:15,2024-03-08 09:24:15,40.74773140538239,-73.98353617522581,40.72076795205642,-73.98400291550362,1,2.9879643865529744,11.09779984563122,2.272330300703768,14.170130146334987
2024-03-08 09:33:43,2024-03-08 09:34:43,40.75060523253789,-73.99026834075606,40.78369916882329,-74.00072447203861,2,3.413523278888488,8.62721959721942,0.0,9.42721959721942
2024-03-08 10:13:10,2024-03-08 10:14:57,40.76185749330048,-73.98140613742136,40.79010753631324,-74.01175748215898,1,3.391904075604763,12.25384343847617,2.393855020206478,15.44769845868265
2024-03-08 16:33:56,2024-03-08 16:34:56,40.7527661564676,-73.97756945182614,40.77037571601332,-73.92521010435807,1,6.6083293851816,19.66498822986942,3.272924314259652,24.73791254412907
2024-03-08 16:37:02,2024-03-08 16:38:02,40.71516759982722,-74.0146242697798,40.71355142367712,-74.00501238071072,1,0.3557477886660958,3.0,0.0,4.8
2024-03-08 16:42:35,2024-03-08 16:43:35,40.77892445779675,-73.86561267697796,40.75443176299512,-73.87498370078247,1,13.401021705495488,35.55007404345305,0.0,37.35007404345305
2024-03-08 18:56:20,2024-03-08 18:57:20,40.71592545416817,-73.9903620553109,40.73472302992586,-73.9827382361726,1,3.888116009007677,12.003551338115,2.70881671682827,16.512368054943273
2024-03-08 20:36:55,2024-03-08 20:38:19,40.74740472892912,-73.97906772712372,40.76224505094906,-73.99454498202061,1,28.042229141745096,82.41477280506939,17.751682074039373,117.39359877370174
2024-03-08 20:45:39,2024-03-08 20:46:39,40.75839591649279,-73.98783291970351,40.79162259469194,-74.03273105327352,1,1.0070820373706122,5.543381296436194,1.0952415878486592,9.438622884284854
2024-03-08 20:48:59,2024-03-08 20:52:14,40.68277760697221,-74.18112536590252,40.6869029171015,-74.156,1,35.88914341424151,104.56930687643565,24.4957091985234,150.62788896761683
2024-03-08 20:49:27,2024-03-08 20:50:27,40.77356544839541,-73.87749235449246,40.79580407572526,-73.82933954195913,2,22.498000892190067,65.59645449014478,10.873541546593623,86.55551572161016
2024-03-08 20:52:12,2024-03-08 20:54:27,40.76509373110689,-73.97057882085126,40.75137110906365,-73.95379079564098,2,2.0946851374151887,8.636941751274199,1.4207017481824966,11.857643499456696
2024-03-08 21:10:32,2024-03-08 21:11:52,40.75364599874592,-73.9855315447363,40.7480543016154,-74.01661560457353,1,3.0013509874543227,10.933823062812396,0.0,12.733823062812396
2024-03-08 23:19:39,2024-03-08 23:20:39,40.70856419954664,-74.00739373454563,40.6642421130471,-73.96374822500383,2,3.15818810665194,12.7444271690217,0.0,14.544427169021702
2024-03-09 03:15:00,2024-03-09 03:16:00,40.74997957737586,-73.99461292626339,40.73390999301654,-74.00017739211245,1,1.904127066633533,7.592536926339218,0.0,8.392536926339218
2024-03-09 04:00:57,2024-03-09 04:01:57,40.75556001122108,-73.99056343837489,40.74111604969665,-73.985328864577,2,2.97492838907136,11.35174677999627,0.0,12.651746779996271
2024-03-09 07:17:25,2024-03-09 07:18:25,40.75606195719096,-73.99019331254667,40.75814124149901,-73.96686393097195,1,1.1070972173412852,5.621091513584538,1.181111597192653,7.602203110777191
2024-03-09 07:40:59,2024-03-09 07:43:42,40.71364647526256,-74.01084416657667,40.71462733201646,-73.97287385055606,5,3.60615732438502,14.285319140618055,3.478173800826176,19.06349294144423
2024-03-09 07:41:14,2024-03-09 07:42:14,40.75374161084882,-73.98339462978358,40.76374242918414,-73.9472133926828,1,6.649370500217678,22.101987455144396,0.0,23.901987455144397
2024-03-09 07:53:32,2024-03-09 07:55:05,40.76270414921821,-73.97306762895552,40.756856938567694,-73.98399412389034,2,19.905839510781476,59.34666791250414,11.212692544398196,81.39702529888125
2024-03-09 08:34:01,2024-03-09 08:35:01,40.769224269084425,-73.98434470551238,40.77535431777731,-73.9469267565641,4,1.0163432496671492,3.0,0.7490026798137732,5.049002679813773
2024-03-09 09:41:48,2024-03-09 09:44:15,40.7411477544115,-73.97913324371603,40.75590089431075,-73.96719873642023,1,5.949338436261733,17.105860208021657,0.0,18.905860208021657
2024-03-09 10:01:25,2024-03-09 10:05:54,40.70521847491222,-74.01101726471975,40.68769983069841,-74.01012315381045,2,4.819612947681198,22.272880318709937,0.0,23.072880318709934
2024-03-09 10:11:27,2024-03-09 10:12:34,40.76682925242085,-73.98362316575019,40.82405247380867,-74.00302649133114,2,2.2766243505860664,6.906230126889092,1.3281573232558377,9.53438745014493
2024-03-09 10:59:14,2024-03-09 11:03:59,40.69109174787598,-74.16838620389986,40.67368498763263,-74.156,1,18.80331373242529,60.836536840662085,9.362730451884149,89.91891811775785
